2022-11-17,33.40,33.45,33.31,33.41,0,0
2022-11-18,33.32,33.38,33.16,33.19,0,0
2022-11-21,33.12,33.12,32.88,33.01,0,0
2022-11-22,33.08,33.15,32.97,33.03,0,0
2022-11-23,32.96,33.27,32.94,33.24,0,0
2022-11-25,33.21,33.31,33.19,33.28,0,0
