2022-11-17,392.21,396.65,391.81,395.90,0,0
2022-11-18,399.44,399.50,394.73,397.78,0,0
2022-11-21,396.38,397.47,394.39,396.26,0,0
2022-11-22,398.33,401.81,396.88,401.72,0,0
2022-11-23,401.27,404.69,401.11,404.12,0,0
2022-11-25,403.61,404.69,403.33,404.09,0,0
