2022-11-17,20.45,20.83,20.40,20.70,0,0
2022-11-18,20.70,20.85,20.57,20.82,0,0
2022-11-21,20.73,20.73,20.30,20.65,0,0
2022-11-22,20.90,21.57,20.85,21.57,0,0
2022-11-23,21.56,21.95,21.30,21.87,0,0
2022-11-25,21.91,21.91,21.64,21.73,0,0
