2022-11-17,43.49,43.90,43.40,43.87,0,0
2022-11-18,44.24,44.37,44.01,44.33,0,0
2022-11-21,44.06,44.35,43.95,44.32,0,0
2022-11-22,44.59,44.99,44.59,44.98,0,0
2022-11-23,44.87,45.02,44.68,44.94,0,0
2022-11-25,45.02,45.19,45.01,45.13,0,0
