2022-11-17,262.33,265.20,262.23,262.55,0,0
2022-11-18,265.04,268.29,265.04,267.89,0,0
2022-11-21,267.45,268.00,265.69,265.86,0,0
2022-11-22,267.86,269.05,267.22,268.71,0,0
2022-11-23,270.37,271.48,269.84,271.48,0,0
2022-11-25,271.57,274.76,271.57,274.14,0,0
