2022-11-17,43.50,45.35,43.50,45.31,0,0
2022-11-18,44.45,44.48,43.90,44.06,0,0
2022-11-21,43.49,43.71,43.15,43.33,0,0
2022-11-22,42.65,43.02,42.51,42.91,0,0
2022-11-23,43.23,43.49,43.08,43.36,0,0
2022-11-25,42.73,42.80,42.54,42.57,0,0
