2022-11-17,107.56,109.01,107.18,109.01,0,0
2022-11-18,109.98,110.54,109.42,109.83,0,0
2022-11-21,109.50,110.81,109.43,110.38,0,0
2022-11-22,111.03,111.28,110.48,110.80,0,0
2022-11-23,111.00,111.40,110.52,111.02,0,0
2022-11-25,111.46,111.72,111.14,111.63,0,0
