2022-11-17,80.37,81.18,79.42,80.54,0,0
2022-11-18,81.73,82.05,80.43,81.01,0,0
2022-11-21,80.73,81.00,79.54,79.87,0,0
2022-11-22,80.52,81.10,78.66,80.97,0,0
2022-11-23,81.00,82.12,80.38,81.00,0,0
2022-11-25,80.99,81.38,80.03,81.06,0,0
